Dates;PETR4 BZ Equity;VALE3 BZ Equity;ITUB4 BZ Equity;BBDC4 BZ Equity;SUZB3 BZ Equity;CYRE3 BZ Equity;EMBR3 BZ Equity;SOMA3 BZ Equity;SMFT3 BZ Equity;JBSS3 BZ Equity;GGBR4 BZ Equity;CPLE6 BZ Equity;RENT3 BZ Equity;IBOV Index
29/06/2022;-0,008863735;-0,008341808;-0,01034492;-0,017460314;-0,011803149;0,016149947;-0,023432034;-0,010729717;-0,031506186;-0,017359961;-0,011154545;-0,020231904;0,00462505;-0,009688059
30/06/2022;-0,005356199;-0,028711338;-0,017923977;-0,022989518;0,017049327;-0,003378382;-0,031830644;-0,007579896;-0,021569464;-0,029936754;-0,034737448;-0,002923979;0,009205627;-0,010896462
01/07/2022;0,021254785;-0,019254188;0,007908653;0,00752972;0,015179041;0,018441428;0,034367644;-0,006543099;0,025441685;0,004106782;-0,003105505;0,021724243;0,01326292;0,004171739
04/07/2022;0,021155636;-0,005742154;-0,009674658;-0,011607791;-0,001586987;-0,007503162;-0,014462183;-0,008791265;-0,028419355;0,008788506;-0,005443733;-0,015884811;-0,007363537;-0,003493984
05/07/2022;-0,038836436;-0,004967453;0,007045384;0,002332363;-0,029618363;0,023160671;-0,010336009;0,018589928;-0,008986581;-0,002816463;-0,017725977;-0,010241494;-0,013380955;-0,003190603
06/07/2022;-0,012926571;0,009377162;-0,009257285;-0,00818718;0,008755019;0,008143367;-0,005208345;0,05172657;0,007992051;0,005625015;0,020451548;-0,004421525;0,025076329;0,004307729
07/07/2022;0,028853293;0,028652243;0,014072352;0,020343625;-0,00691622;0,019277705;0,016400886;0,034381546;0,053281367;-0,012227774;0,0560142;0,002949855;0,048665219;0,020163662
08/07/2022;0,011173301;-0,023333081;0,000436586;0,000575209;-0,028993541;0,006344193;-0,018143046;-0,008986581;-0,006625675;-0,020395863;-0,005106577;0,008797711;-0,002682439;-0,004385471
11/07/2022;-0,004872965;-0,034679317;-0,016281988;-0,020331807;0,001469817;-0,016740128;-0,05372823;-0,045135866;-0,028903746;0,001929882;-0,019041977;-0,001460921;-0,032949676;-0,020922328
12/07/2022;-0,01511718;0,00301618;-0,002220743;0,004099567;-0,00125971;0,046337304;0,034361428;0,003143009;0,035529421;-0,013262365;0,007823867;0,00873368;-0,001864837;0,000598014
13/07/2022;0,000708215;-0,003428183;-0,004009807;-0,02305748;-0,028555104;-0,006931102;-0,005347606;-0,025425098;-0,005676458;-0,008830801;0,006031152;-0,014598799;0,022370811;-0,003977016
14/07/2022;-0,027271155;-0,068943815;-0,011223462;-0,022989518;-0,027615167;-0,061349382;0,000893256;0,01067246;0,017866014;0,005242476;-0,045720665;0,00293686;-0,012027652;-0,018147836
15/07/2022;0,016952615;0,006161991;0,017897569;0,0061013;-0,023837423;-0,001644737;-0,003577821;0,02308602;-0,012189556;-0,019136183;0,057728456;0,014556298;-0,001849079;0,004465112
18/07/2022;0,0226318;0,005251653;0,013216051;0,012692827;-0,004104909;-0,006606135;0,012466769;-0,01462931;-0,014252023;-0,008026799;-0,006820833;-0,014556298;-0,001833962;0,003774599
19/07/2022;0,020076825;0,002180075;0,033142693;0,035981469;0,048833691;0,004958688;0,074171181;-0,014846508;0,024575906;-0,005049666;0,025748842;0,001465202;0,001648866;0,013616358
20/07/2022;-0,000342759;-0,021869221;-0,012782449;-0,012828164;-0,020891359;0,008210227;-0,001644737;0,066139803;0,043842638;0,014740635;-0,00753885;0,002923979;-0,007935738;0,000427717
21/07/2022;-0,005155536;0,017358482;0,008114501;0,013407371;0,014122035;0,008954069;-0,014090577;0,001998003;-0,009878841;0,026256842;0,001269237;0;0,015643687;0,007564804
22/07/2022;0,010625636;0,00929024;-0,010690715;-0,012820688;0,027446347;-0,006504088;-0,009224384;-0,02526663;-0,038643263;-0,004545462;-0,001269237;0,007272759;0,011052057;-0,001094677
25/07/2022;0,045651772;0,018325495;0,014511565;0,01339956;-0,01655062;-0,000815994;-0,006762494;0,004085808;0,00747667;0,028550456;0,01996137;0,015816289;0,014876799;0,013504884
26/07/2022;0,010047079;-0,001845936;-0,005523702;-0,006968669;-0,013528463;-0,019786301;-0,016246616;-0,008188377;-0,000931532;0,029294709;-0,010376296;-0,023089049;-0,023378793;-0,004980576
27/07/2022;0,010904534;0,002271438;0,003402811;0,005810592;0,028799219;0,027916427;0,028051138;0,029369199;0,050873822;0,018862744;-0,001206241;0,00437;0,045348362;0,016562904
28/07/2022;0,029543318;0,002407763;0,006349228;0,007503643;0,002132197;0,038130116;-0,010956705;0,041061487;0,040786564;-0,033714502;0,004972921;0,008683123;0,000700158;0,011357999
29/07/2022;0,056005001;-0,013386699;-0,003381237;0,002297531;0,028141294;-0,015711242;-0,004246291;-0,026202372;-0,018884681;-0,00437364;0,013588011;0,007178782;0,001224097;0,005521265
01/08/2022;-0,013858397;-0,024233936;-0,006370801;-0,002297531;-0,017126567;0,023475256;0,023550289;0,003925422;-0,00608433;-0,004078437;-0,032831033;-0,014409471;-0,007842627;-0,009149594
02/08/2022;0,004443793;0,031376824;0,010595564;0,015972958;0,00818215;-0,030626658;0,007453451;-0,000979912;-0,023821153;0,013427212;0,030355401;0,005788728;0,004709447;0,011057438
03/08/2022;0,001476887;-0,039636458;0,007141387;0,015721829;-0,011135739;0,066331172;0,038045867;0,07641623;0,06398033;-0,016891237;-0,041435402;-0,004338402;0,030694624;0,003987523
04/08/2022;0,009693129;-0,005792812;0,023987916;0,018217451;-0,00317427;0,108117905;0,053356296;0,053923801;0,119828216;-0,00728197;0,03115814;0,024339068;0,048126893;0,020199774
05/08/2022;0,019108862;0,012876667;0,01862402;0,011963166;0,012846339;-0,014165498;0,006006024;-0,015611765;0,000742666;-0,012470186;0,020449977;0,020994473;0,000162012;0,005459504
08/08/2022;0,049240716;0,008493242;0,01235814;0,003237995;0,016395511;-0,000679579;0,027318052;0,013889112;0,011808255;-0,037035201;0,008094737;-0,001386002;0,019904586;0,017967741
09/08/2022;0,016247311;0,020494295;0,025812931;0,014442615;0,010035927;0,000679579;-0,003648308;-0,046766351;-0,068311833;-0,018874844;0,015995512;0,013774322;-0,025558081;0,002292341
10/08/2022;-0,003228413;0,000714031;0,018363179;0,015806441;-0,001019472;0,026149663;0,036602579;0,065554265;0,081431555;0,038710205;0,005126557;-0,019337619;0,032631623;0,014479974
11/08/2022;-0,023447094;0,034239349;0,001515152;0,008329043;0,00873368;-0,043279236;0,007722046;0,029180895;-0,004354143;0,022334639;0,00786257;-0,011220314;-0,01482144;-0,004708454
12/08/2022;-0,133807293;-0,037814612;0,012039273;0,012364918;0,01445518;0,008258822;0,026907453;0,058253404;0,053109825;-0,026599038;0,020090397;-0,001411433;0,00917613;0,027386554
15/08/2022;0,000315308;-0,021724243;0,008564565;-0,005133481;-0,026253527;0,059858292;0,01754431;0,007722046;0,06021886;-0,012237626;-0,014246017;-0,012793351;0,011431399;0,002371343
16/08/2022;0,009100957;0,023870935;0,009961344;0,014307858;0,021057672;-0,00712669;0,015267472;-0,039220713;-0,016366977;0,047759604;-0,051857888;-0,010064787;-0,019184178;0,004241118
17/08/2022;0,023159905;-0,02489635;0,004030048;0,001520913;0,021604249;-0,005215136;-0,005284028;0,015085637;0,03566018;0,029386297;0,011384738;0,043823267;0,011045797;0,001719742
18/08/2022;0,019946264;-0,007502794;-0,002929332;0,006060625;-0,007083855;-0,018470182;0,01185004;0,020281506;0,020801254;-0,006180489;-0,020035177;-0,016736792;0,004699064;0,00092396
19/08/2022;-0,051891918;-0,011286131;-0,023373351;-0,012668018;-0,013318952;-0,06108245;-0,046894057;-0,013214339;-0,049882464;0,003403995;-0,020444806;0;-0,019716107;-0,020565009
22/08/2022;0,021204412;-0,01474376;-0,011325149;-0,01386415;-0,025127969;-0,004255326;-0,047761886;-0,042355512;-0,02321829;-0,018394907;-0,025163971;0,001405482;-0,01235032;-0,008970282
23/08/2022;0,031285771;0,062139085;0,00265403;0,007212808;0,015879813;0,019705071;0,00788252;0,040789341;0,040768302;-0,012985139;0,057914397;0,002805051;0,020595418;0,021102099
24/08/2022;0,005963047;-0,03271861;0,004156439;-0,005662821;-0,032850418;0,017271587;0,022583881;0,021706279;0,048421908;-0,022893149;-0,008152359;0;0,009281912;0,000360922
25/08/2022;-0,010759219;0,019239771;0,012366656;0,007201677;-0,012391212;-0,005494519;0,027530989;0,021995578;0,004898969;0,001955035;0,014248846;-0,014104606;-0,003284749;0,00559893
26/08/2022;0,010759219;-0,015127561;-0,005976858;-0,003594356;-0,042522863;-0,018770103;-0,014359221;0,005983563;-0,026618718;-0,025384584;-0,025031043;-0,002844952;-0,03355307;-0,010918559
29/08/2022;0,024663611;-0,019535918;-0,003377748;0,003594356;-0,001323919;0,020834087;-0,009688657;0,012597425;0,013088376;0,004995847;-0,004145791;0;-0,003260507;0,000216007
30/08/2022;-0,061295525;-0,029422808;-0,004521485;-0,003080085;-0,003982306;-0,006896579;-0,007678921;-0,017831082;-0,0469034;-0,003661179;-0,017666711;-0,008583744;0,014241495;-0,016992086
31/08/2022;0,024369162;-0,007260401;-0,025627717;-0,025515573;-0,019022617;-0,020273326;-0,032042613;0,014142402;0,076792786;-0,013427526;-0,009410948;0,00143575;-0,022911259;-0,008254154
01/09/2022;0,018485917;-0,009502369;0,014615645;0,008403411;-0,005891701;0,06691916;-0,024168148;-0,000739372;-0,020644328;-0,017385814;0,001295897;0,018479559;0,028847527;0,008024663
02/09/2022;-0,012784476;-0,015298776;0,013652089;0,009888189;-0,010969031;0,075663659;-0,010432285;-0,005934736;0,015825041;0,002061148;0,030346423;-0,007067167;0,003500044;0,00414825
05/09/2022;-0,002696631;0,035902092;0,016066103;0,002069323;0,027423815;-0,001838799;-0,015855372;-0,00896867;0,014388737;-0,004815971;0,014447814;0,005657724;0,010776104;0,01200646
06/09/2022;-0,037601862;-0,024052676;-0,009309321;-0,00622086;0,005573529;-0,041333373;-0,006872879;-0,026627667;-0,067081434;0,001033948;-0,013192255;-0,018505866;-0,027943491;-0,021982339
07/09/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2022;-0,00938974;0,013106757;-0,007133501;-0,005736652;-0,022482961;0,033325938;0,033901552;0,022112986;0,00697751;-0,051238906;-0,019267402;-0,011560822;0,005317475;0,001382651
09/09/2022;-0,000314515;0,075225668;0,007881444;0,013506699;0,025368966;0,034045841;0,008849615;0,020896283;0,005044147;0,012968481;0,037349391;0;0,018988522;0,02146435
12/09/2022;-0,006627766;0,008589888;0,01189163;0,012817402;0,007948816;-0,009006365;-0,000734484;0,002213206;0,008142857;0,013508915;0,002871208;0,007241161;0,026987297;0,009801637
13/09/2022;-0,029891346;-0,027458372;-0,010024216;-0,010755545;-0,025616725;-0,020104241;-0,035905128;-0,02160233;-0,045302802;-0,013508915;-0,038516476;-0,018937201;-0,024142888;-0,02330689
14/09/2022;0,015218037;-0,018484815;-0,003738322;-0,00464517;0,003378762;-0,016129382;0,000761325;0,000752729;0,01168086;-0,000716076;-0,037902013;-0,008862687;0,006752775;-0,002234475
15/09/2022;-0,001929882;0,019948944;0,002618292;-0,003627887;-0,01449629;0;0,035143804;-0,025916085;-0,016260521;0,000358102;0;-0,01344307;-0,024878612;-0,005378871
16/09/2022;-0,009055689;-0,001464129;-0,003367636;-0,011488377;-0,005032033;-0,015758284;-0,026807264;-0,010089337;0,010437146;-0,006105244;0,008310221;0,011958289;-0,007248935;-0,006142132
19/09/2022;0,015794043;0,031867739;0,03679591;0,025409716;0,012079919;0,026952431;0,017209553;0,023893237;0,015454268;-0,003970408;0,055848289;0,004447746;0,022530362;0,023008441
20/09/2022;-0,005772947;-0,014438104;0,032696587;0,031748698;-0,002495181;0,001853569;0,037135683;-0,011489977;-0,035114141;-0,003623192;-0,009111562;0;0,014753537;0,006178298
21/09/2022;0,00256987;-0,014503517;-0,010544913;-0,005970167;-0,016256798;0,008604847;-0,022407876;0,034081299;-0,020729596;-0,0290943;0,001672329;-0,007423939;-0,015533587;-0,005177493
22/09/2022;0,024403049;0,022677364;0,019941189;0,02269461;0,019431403;0,033697532;0;0,049392755;0,052643733;0,002239643;0,022511147;0,026472134;0,02929963;0,018890474
23/09/2022;-0,064663764;-0,020925794;-0,019941189;-0,019705071;-0,037601016;-0,008318527;-0,077487495;-0,011404258;-0,01420295;-0,020339684;-0,015071914;-0,008746411;-0,007716172;-0,020856566
26/09/2022;-0,016161968;-0,008347416;-0,018185561;-0,016048489;-0,001882353;-0,034601327;-0,015121657;-0,047715473;-0,038440783;-0,020761991;-0,048041507;-0,035771325;-0,041886274;-0,023565263
27/09/2022;0,007103023;-0,004421525;-0,009399925;-0,008121872;0,020282779;-0,007439588;0,009577088;-0,006033201;-0,011552966;0,006968669;0,025555694;-0,032385251;-0,012181813;-0,006784782
28/09/2022;-0,013573334;0,009409067;-0,000363306;0,000509554;0,003915702;0,07836594;0,01966245;0,00978555;0,018286998;-0,021053409;-0,002547637;0,00625002;-0,010019594;0,00069041
29/09/2022;0,001365654;0,001316078;0,014788367;0,007612318;-0,006226239;-0,007507976;-0,07183402;-0,018904155;-0,016238516;-0,002366865;-0,003353654;0,003110422;-0,018803442;-0,007281785
30/09/2022;0,016579639;0,051410195;0,004643695;0,003028776;0,02895449;0,061817431;-0,025425098;0,016654435;0,036172731;-0,007930256;0,033711352;0,021506205;0,027539001;0,021796247
03/10/2022;0,076836748;0,026843573;0,058484057;0,066772667;0,020243156;0,087601575;0,04202299;0,070992872;0,058765309;0,02515856;0,028611856;0,038752986;0,056022077;0,053933893
04/10/2022;-0,025493119;0,023901265;0,001679262;-0,001415428;0,00789651;-0,018136517;0,039537219;-0,009132484;-0,014370757;-0,021185571;0,014226972;-0,022173857;0,01597636;0,000823361
05/10/2022;0,036925346;0,015319449;0;0,010800762;0,025241336;0,006082127;-0,002376239;-0,007793167;-0,031322471;-0,024890888;-0,010226967;-0,005997019;0,005472514;0,008291257
06/10/2022;0,03353282;-0,018491118;-0,018286998;-0,020765258;-0,003842054;-0,008627305;0,019631569;0,04178881;0,067780015;0,006079046;0,011411684;0,00150263;0,00993569;0,003092625
07/10/2022;-0,000891663;-0,000529591;0,002048481;-0,024132445;-0,007944218;-0,013857035;-0,039656267;-0,026963265;0,019231362;-0,010152371;0,001577443;-0,013605652;-0,03091742;-0,010136018
10/10/2022;-0,011363759;-0,020335149;-0,010629279;-0,015259956;0,039311909;-0,008303109;0,014458083;0,000700525;-0,037602975;0,047039361;0,009315163;0,015106027;0,010776934;-0,003741548
11/10/2022;-0,007547206;-0,006780606;-0,006918049;-0,002483239;-0,012933013;-0,027471352;-0,029128273;-0,030574724;-0,036504997;-0,041747267;0,001560367;-0,021212917;0,006860643;-0,009650643
12/10/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/10/2022;0,028086698;-0,017986343;-0,005918207;-0,014525675;0,003353598;-0,00590923;-0,049652605;-0,014545711;0,022187915;0,005668031;0,001898411;-0,032687735;0,001971197;-0,004600335
14/10/2022;-0,015439737;-0,033099282;0,000349101;-0,006580636;0;0,002690343;-0,016529302;-0,009569451;-0,025398191;-0,021629082;-0,023818852;-0,017558312;-0,020231681;-0,019682803
17/10/2022;-0,000898069;0,011957438;0,007995871;0,00708505;0,033741115;0,001610739;0,063715814;-0,009661911;0,009600074;0,020821328;0,020750393;0,030137094;0,025985472;0,01375002
18/10/2022;0,024261545;0,018089254;0,024287152;0,007535831;0,004642253;0,013322872;0,030796599;0,004470946;0,023915551;0,027497249;0,01462425;0,01396454;0,019122364;0,018478245
19/10/2022;0,034758633;-0,011882435;0,000337895;0,00449439;-0,008899735;-0,027369565;-0,014469706;-0,022557347;-0,006238323;0,00938974;-0,015405042;0,024354324;0,023399937;0,004578718
20/10/2022;0,029213372;0,012715884;0,015421023;0,011394723;0,007690789;-0,03544114;0;0,013595376;0,001250782;-0,007818648;0,024878344;0,008982096;-0,024591886;0,007683806
21/10/2022;0,033700453;0,02887645;0,032725433;0,02096104;0,001812872;0,024500112;0,014469706;0,053316752;0,021639175;0,010540796;0,019475777;0,025019701;0,009584643;0,023262805
24/10/2022;-0,096503893;-0,030126885;-0,046458692;-0,043377919;0,034223496;-0,020000667;0,007157088;-0,019390195;-0,055971854;0,010046452;-0,004493338;0,04407252;-0,005879364;-0,033198482
25/10/2022;-0,021246004;0;-0,008127373;-0,006063687;0,011793273;-0,010152371;0,041138902;-0,031678524;0,019219041;-0,004238111;-0,005598039;-0,006978395;-0,029360681;-0,01202859
26/10/2022;-0,024759719;0,022000062;-0,021654051;-0,044566961;0,014690715;-0,04998135;-0,029323089;-0,042819997;-0,021809716;-0,043802623;-0,002597956;-0,02123222;-0,037320962;-0,016375801
27/10/2022;0,007613863;-0,036282019;0,018248053;0,018378044;0,006042314;0,052246356;0,010128641;0,065026683;0,054886054;0,005631551;-0,002272836;0,037899273;0,048500551;0,016508136
28/10/2022;-0,011903086;-0,050024885;0,007816522;0,00570689;0,036777683;0,010689272;0,017672377;0,012368292;0,022459214;0,033914922;-0,03718439;0,005494519;0,007189017;-0,0008876
31/10/2022;-0,088547712;-0,004755545;0,028697331;0,027049365;-0,035272792;0,040038252;0,046139136;0,051437897;0,039428467;-0,032712276;0,005495328;0,013605652;0,051339847;0,012993982
01/11/2022;0,001675884;0,029936205;0,001971739;0,005523489;-0,006222326;-0,000537779;-0,002184202;0,006844654;0,026759354;-0,00240674;0,018422977;0,085433556;0,000570467;0,00765421
02/11/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/11/2022;0,003009532;-0,02963832;-0,007248796;-0,018191507;0,019665396;-0,014630442;-0,009520394;0,024925507;0,011173301;0,001204094;-0,0172982;-0,018785775;0,025186986;-0,000276275
04/11/2022;-0,05666752;0,073203404;0,003630966;-0,010766574;0,010332195;0,006528859;-0,003685961;-0,02220071;-0,006688988;0,024956732;0,044778965;0,016301301;0,016162971;0,010713485
07/11/2022;-0,041484758;-0,005273396;-0,022997181;-0,033546122;0,009135821;-0,063237849;-0,015631133;-0,039547297;-0,055777607;-0,006279455;-0,014593988;-0,026466573;-0,031475575;-0,024096119
08/11/2022;0,007339482;0,029881609;-0,003039003;-0,00964121;0,008512231;-0,006374985;0,001499251;-0,000707965;0,021065729;0,002752115;0,024915821;0,003824096;0,000691519;0,007066468
09/11/2022;-0,016590242;-0,012228413;-0,049212979;-0,190970259;-0,005969087;0,001162115;0;-0,035318986;0,010368756;-0,005511825;0,045571326;-0,003824096;-0,015396621;-0,022463337
10/11/2022;-0,029424982;0,018957914;-0,019007207;-0,029754261;0,022601859;-0,124776071;0,007462721;-0,09216034;-0,093020539;-0,019534207;0,001413241;-0,036414947;-0,078457289;-0,03407122
11/11/2022;0,032765123;0,098901066;-0,032753618;0,016639319;0,032629607;-0,048527041;0,035065682;-0,040218798;-0,019689426;0,112580764;0,086165145;0,020970624;-0,009591354;0,022322611
14/11/2022;0,025965986;0,012197482;-0,00299738;0,000659848;-0,008793918;0,043911141;-0,062960442;0,021541844;0,017800851;-0,03142385;0,002587951;0;0,016494164;0,00805444
15/11/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/11/2022;-0,020055367;-0,010497834;-0,014361547;0,003292726;0,014784522;-0,062733586;0,094754006;-0,042702176;-0,047751007;-0,04673215;-0,02039888;-0,031623188;-0,07622447;-0,026124044
17/11/2022;0,000368256;0,007973946;0,006072125;0,021464239;-0,011326704;-0,036550109;-0,034669196;-0,018127385;0,011826682;-0,071329321;-0,00690699;-0,024391453;-0,003477165;-0,004915305
18/11/2022;-0,017081737;-0,027696518;0,007914117;0,00449439;-0,006406394;-0,006591016;0,022072808;0,000870701;0,030237106;-0,037451185;-0,017584711;-0,017993565;-0,002653429;-0,007618637
21/11/2022;0,002991775;-0,011322049;0,002998503;-0,007071711;-0,029079501;0,077042677;0,011204599;0,030850776;0,029964789;0,01804948;0,008998463;0,199400209;0,022978125;0,008032397
22/11/2022;-0,137915254;0,002748971;-0,016604155;-0,003878479;0,002857145;-0,033901552;-0,004886572;-0,043110124;-0,027433142;-0,008554372;-0,038967909;-0,049247935;-0,016366007;-0,006505413
23/11/2022;0,004703879;0,009809478;-0,010327114;-0,007149852;-0,006619579;-0,03000225;-0,007727471;-0,044131429;-0,020434938;-0,001719691;0,014089001;-0,032990163;-0,020494101;-0,001793576
24/11/2022;0,033972653;0,006404752;0,035131092;0,020020042;0,004298771;0,03841155;0,022316128;0,0821654;0,050325084;0,016642159;0,009822003;0,035391125;0,033277253;0,027100754
25/11/2022;-0,016213201;-0,006775511;-0,035900322;-0,018716261;-0,018216754;-0,036238424;-0,013190056;-0,04777287;-0,067897941;-0,01320573;-0,009478744;-0,020594307;-0,049057347;-0,025856136
28/11/2022;0,020739026;0,004932192;-0,01824939;-0,001303781;0;-0,010181906;-0,020473712;-0,021583572;-0,014550521;-0,024746216;-0,003437906;-0,003678729;0,001530828;-0,001786839
29/11/2022;0,041019019;0,037895206;0,008583744;0,011673284;-0,03011775;0,047117923;-0,03705473;0,040094457;0,041754271;-0,012829196;0,058073956;-0,016099419;0,031451101;0,019368287
30/11/2022;0,049202852;0,014928282;0,010050336;0,004503063;-0,003005826;0,001393728;0,002956395;0,006962604;-0,030492145;-0,018423347;0,017594817;0,008701111;-0,005310368;0,014113313
01/12/2022;-0,040962665;0,005468627;-0,000769527;-0,011620531;0,000376223;-0,018981238;0,022620446;-0,066332555;0,009180392;-0,022009141;-0,028622539;0,004938282;-0,034875469;-0,013969152
02/12/2022;0,012427344;0,007168489;0,013381962;-0,001949952;-0,034245336;0,036925128;0,008620743;0,018365989;0,008449839;0,029689324;0,013623967;-0,016139394;0,014185368;0,008959738
05/12/2022;-0,011255698;-0,001037404;-0,029680344;-0,037790377;0,021754636;-0,071585638;-0,031979469;-0,060965899;-0,02291426;-0,039941045;-0,014610119;-0,030497916;-0,044102956;-0,022795666
06/12/2022;0,000780336;0,01442663;0,022820561;0,023373351;0,014932704;0,00950647;0,006624978;0,018208457;-0,013333531;-0,027060754;0,012988256;0,011545991;-0,004260811;0,007169392
07/12/2022;-0,011374902;-0,036228718;-0,007292299;-0,011284554;-0,004701466;0,008695707;-0,006624978;0;-0,030666798;0,032199752;-0,002275037;0,023945694;-0,005018041;-0,010216587
08/12/2022;-0,022741854;0,012183843;-0,035683064;-0,029124984;0,000942063;-0,047276159;-0,021650715;-0,038727008;-0,054759502;-0,012661365;-0,001587463;-0,026499973;-0,039088014;-0,016822977
09/12/2022;-0,002828856;0,032759773;-0,029163671;-0,017331456;0,034974422;-0,009118604;-0,010622255;-0,039260201;-0,013245227;-0,00378251;0,017284979;-0,015464226;-0,016160937;0,002519178
12/12/2022;-0,032911239;-0,030317485;-0,009498316;-0,011251877;-0,001820168;-0,042891565;0,017391743;-0,014478019;-0,003710579;-0,010476286;-0,006668566;-0,022325287;-0,024732153;-0,020447959
13/12/2022;-0,02498542;0,000812772;-0,038490689;-0,030153038;-0,066471523;-0,03321488;0,002994014;-0,038221213;-0,033260814;-0,012524248;-0,009679912;-0,024194729;-0,04080409;-0,017270001
14/12/2022;-0,08265475;0,008436918;0,004302933;0,020916738;0,02195351;0,029222859;0,037408102;-0,007604599;0,006893938;-0,005346307;0,005155383;0,009478744;0,015244352;0,001988563
15/12/2022;0,026202372;0,003217284;0,005566274;-0,01220841;-0,014002339;0,012718772;-0,026999086;-0,010965022;-0,007662873;0,000487211;-0,028668438;0,004034975;0,002001802;-7,78857E-05
16/12/2022;0,000453618;-0,017240809;0,011040452;-0,001446132;-0,006589171;-0,045241964;0,002216477;-0,00331309;-0,067620188;-0,005372418;-0,00233606;-0,002688174;-0,012395273;-0,008538466
19/12/2022;0,014855101;-0,003624675;0,029542402;0,027125146;-0,051876782;0,053893217;0,002211575;0,036920589;0,048202102;-0,000979912;-0,014005065;0,008042939;0,039638034;0,018151667
20/12/2022;0,030365369;0,004441335;0,010603688;0,03528557;-0,005956678;0,017850687;0,029744667;0,061000821;0,053447834;0,013148473;0,023275361;0,02113685;0,043339354;0,020079325
21/12/2022;0,021441645;0,005698021;0,004048589;0,008124622;-0,002681796;-0,005399165;0,004991098;0,003004509;-0,010463474;-0,021022529;-0,000662279;-0,002617803;-0,015872007;0,005310673
22/12/2022;0,01766236;-0,005698021;0,002018164;0,003365873;-0,005592972;0,003088806;-0,002135992;0,00796817;-0,010574117;0,031609731;-0,018935131;0,006531702;-0,000985016;0,001101288
23/12/2022;0,046027265;0,006625235;0,015603437;0,017322219;-0,027375894;0,037825992;0,005685872;0,03986916;0,073185538;0,010476286;-0,039595499;0,005194817;0,053233986;0,019757227
26/12/2022;-0,007191401;0,009110367;-0,020048787;-0,024065332;-0,014190735;-0,01722244;-0,006398884;-0,028034702;-0,035192142;-0,003321474;-0,018297921;-0,00780238;-0,027730466;-0,008788196
27/12/2022;0,006793233;0,023597238;-0,005686449;-0,004747381;0,028182907;-0,036927273;-0,004288784;-0,042048236;-0,039513154;0,000950119;0,048481386;-0,009180392;-0,038013933;-0,001468369
28/12/2022;-0,01242252;-0,002244922;0,020161973;0,030132846;0,013175972;0,04594989;0,017045867;0,044985096;0,040243881;0,027167947;-0,004397113;0,037496312;0,03560933;0,015159312
29/12/2022;-0,012170536;-0,001236859;-0,001998003;-0,000659848;0,002282869;-0,02194564;0,007716629;-0,008836582;-0,007331411;0,016044351;-0,002699057;0,003799878;-0,020279055;-0,00456524
30/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/01/2023;-0,066663226;0,005833537;-0,020610954;-0,026757449;0,015223499;-0,016975716;-0,000699056;-0,091864447;-0,065372816;-0,024863159;0,003041274;-0,034730179;-0,037332638;-0,031084548
03/01/2023;-0,025631098;-0,001791313;-0,021044721;-0,052185753;0,017606445;-0,045371889;0,018705083;-0,032970019;-0,037619482;-0,021678512;0,002050845;-0,018494583;-0,024887825;-0,020996891
04/01/2023;0,031286976;0,001791313;0,002914847;0,002853069;0,002004009;0,038343355;0,027083578;0,045859564;0,019386714;0,014660939;-0,004791863;0,027615167;0,011716619;0,011157337
05/01/2023;0,035375519;0,016639319;0,030708657;0,042529937;0,006187027;0,026296952;-0,011421018;0,035643186;0,004788517;0,036870536;0,024235394;-0,00781254;0,008274489;0,021663968
06/01/2023;-0,005879899;0,015717416;0,017190109;0,027601887;-0,006387247;0,045513263;-0,017036187;0,041357382;0,016581509;0,004965029;0,007589694;-0,014483466;0,018845085;0,01221021
09/01/2023;0,005461051;0,001082368;0,007109035;-0,03376418;0,0133269;-0,009527371;0,017711635;-0,032131278;0,023220858;0,029720529;0,020233449;-0,009327183;-0,001161418;0,001521093
10/01/2023;0,009174376;0,0122569;0,019100171;0,036416701;-0,01252626;0,025446666;0,018729645;0,048790164;0,120245359;-0,010103315;0,027426482;-0,00402415;0,031663959;0,015341683
11/01/2023;0,00785615;-0,003532627;0,017225306;0,019672766;-0,014713558;0,014962873;0,03259741;-0,00878483;0,006761351;-0,010652564;0,010010725;0,045970011;0,026534417;0,015227457
12/01/2023;0,014312246;0,005240934;-0,014141264;-0,023654191;0,020300164;-0,002123895;0,007667769;-0,022807136;0,004034975;-0,017102127;0,003718568;-0,007731997;-0,008957311;-0,005944377
13/01/2023;-0,002439026;0,00085306;-0,00501641;-0,003330006;0,003376704;-0,025117933;0,002542913;-0,030552275;-0,000671366;-0,024352226;0,005571479;0,006447476;-0,015140686;-0,008386776
16/01/2023;-0,021807077;-0,01687577;-0,010890812;-0,031167835;0,003562949;-0,010226532;0,038610026;-0,016684433;0,012679516;-0,006064866;-0,016768925;-0,010336009;0,00072977;-0,015476889
17/01/2023;0,059743349;-0,00130166;0,020515525;0,006858737;0,011980896;0,030371098;-0,00061106;0,016684433;-0,003986716;0,013940746;0,014318181;0;0,033675816;0,020181442
